maps_link,place,username,comment,rating,datetime,sentiment,clean_comment
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Anggrit Purbani,Ternyata mercusuarnya tidak di bibir pantai,4 bintang,2 tahun lalu,positive,nyata mercusuar bibir pantai
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Budhiprayoga Nendra,Membagongkan sekali,5 bintang,2 tahun lalu,positive,bagong
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,gheaeoo,"Saya ingin sekali masuk & naik sampai ke atas dari dulu 😭
Tapi dari QnA katanya ga dibuka buat umum.. tangganya rusak.. dan lain-lain

Tapi dari review terbaru,
5 bulan yang lalu
Ada yang naik sampe atas",5 bintang,2 tahun lalu,positive,masuk buka tangga rusak lainlain review
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Syahfitri Wulandari,"Kesini pagi2 bgt ngajak anak terapi pantai tempatnya asik, deket bgt sama parkiran, tp sayangnya kotor.",5 bintang,2 tahun lalu,positive,kesini pagi banget ngajak anak terapi pantai asik deket banget parkir sayang kotor
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Sang Petualang 1001 Tahun,"Alhamdulillah tempatnya sejuk dan nyaman bersih , petugasnya ramah ramah.",5 bintang,2 tahun lalu,positive,alhamdulillah sejuk nyaman bersih tugas ramah ramah
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,dede aremba,Bagus banget,5 bintang,2 tahun lalu,positive,bagus banget
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Fajar Sakti Prasetyawan,tapi tidak masuk,5 bintang,2 tahun lalu,positive,masuk
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Mahbub Ag,"Aku tersesat dalam kegelapan, tapi kemudian aku menemukan...",5 bintang,2 tahun lalu,positive,sesat gelap temu
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Susi Nurhayati,Dulu pernah naik sampai paling atas,5 bintang,2 tahun lalu,positive,
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Farid Him,Mantulll,5 bintang,2 tahun lalu,positive,mantull
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,MARWAN NIRBANA,Pemandangannya bagus meskipun Parkir kurang luas,4 bintang,3 tahun lalu,positive,pandang bagus parkir luas
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Tri Haryanto,bergerak sedikit,5 bintang,3 tahun lalu,positive,gerak
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Meea Bee,Nyaman😊😊 …,5 bintang,3 tahun lalu,positive,nyaman
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Susiani Sosrowisnudjojo,Pantainya bersih dan nyaman tidak terlalu rame,5 bintang,3 tahun lalu,positive,pantai bersih nyaman ramai
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,srijembarrahayu,"Mercusuar Kala Jivam Asti Pantai Pandansari
boleh dicoba untuk menguji adrenalin. Pemandangan dan angin di puncak menara selalu sensasional kalau buat saya sih :)

Menara suar itu bercat putih menjulang kurang lebih 40 meter ke angkasa. Naiknya lewat tangga spiral. Seru.

Di muka pintu tertulis Mercusuar Kala Jivam Asti, DSI.4122.1, Disnav Cilacap, Pandansari Beach, Bantul, 1997.",5 bintang,3 tahun lalu,positive,mercusuar jivam asti pantai pandansari coba adrenalin pandang angin puncak menara sensasional menara suar putih julang meter angkasa tangga spiral seru muka pintu tulis mercusuar jivam asti disnav cilacap pandansari beach bantul
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Wika Desy Rahmawati,Dapet kaya gini kalo pas cuaca cerah,5 bintang,3 tahun lalu,positive,kaya cuaca cerah
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,gerienta,"Pergi ke sana pada hari kerja, tidak menemukan tanda, tidak ada area tiket, dan tidak ada orang di sekitar gedung. Letaknya di dalam kompleks kantor penjaga pantai, jadi pilihan terbaik kami adalah saat ini tidak dibuka untuk umum",3 bintang,3 tahun lalu,neutral,pergi kerja temu tanda area tiket orang gedung letak kompleks kantor jaga pantai pilih buka
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Agustinus Rohmadi,Bagus dan rekomended,5 bintang,3 tahun lalu,positive,bagus rekomended
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Ardy wow,Enak hawanya sejuk  cocok untuk bermain anak kecil banyak ayunan nya,4 bintang,3 tahun lalu,positive,enak hawa sejuk cocok main anak ayun
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Eko S Wijokongko,"Mecusuar di pantai selatan Yogyakarta. Sambil gowes, kita nikmati keindahan alam pantai",5 bintang,3 tahun lalu,positive,mecusuar pantai selatan yogyakarta kayuh sepeda nikmat indah alam pantai
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Eko Sambodo,Pantai Selatan Yogyakarta yang punya Mercu Suar Tinggi,5 bintang,3 tahun lalu,positive,pantai selatan yogyakarta mercu suar
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Boma Kila,Salah satu destinasi yg harus didatangi.. dapet mercusuar dapet pantai.. makanan dan jajanan murah banget,4 bintang,3 tahun lalu,positive,salah destinasi mercusuar pantai makan jajan murah banget
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Leo Jabbo,Cukup mengherankan bagunannya tinggi banget,1 bintang,3 tahun lalu,negative,heran bagunannya banget
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Kamarul Mochtar,"Tempatnya tertutup, jadi tidak naik ke puncak",5 bintang,3 tahun lalu,positive,tutup puncak
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Evvaa,"Pemandangan dari atas mercusuar sangat indah. Anda bisa melihat laut selatan dari ujung pantai Parang Endog hingga sisi barat yang tak terhingga. Kalau mau masuk kesini izin dulu sama bapak-bapak yang jaga mercusuar. Terakhir kesini tahun 2019, tidak tau bagaimana kondisinya sekarang.",5 bintang,3 tahun lalu,positive,pandang mercusuar indah lihat laut selatan ujung pantai parang endog sisi barat masuk kesini izin bapakbapak jaga mercusuar kesini kondisi
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Nyoto Nyoto,Tempat yang asyik untuk kumpul teman,5 bintang,3 tahun lalu,positive,asyik kumpul teman
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Ceasilnika Duapuluhlima,"Ini pantai paling mudah saya jangkau ya... Hanya saja emang ada sampah sampah yang ada karena hujan badai beberapa waktu lalu di Jogja yaa...
Lalu, untuk berita mistisnyaa..

Banyak yang membuang sesuatu deh di situ... Soalnya yaa rada rada mistis..
Dan musti waspada kalau di sini yaa...
Air pasang kagak terdugaa...
Jadi tetap waspada..

Indah Sunset nya jugaa...
Sebelum magrib, disarankan pulang yaa. Karena gelap dan ada banyak hewan kecil yang berbondong-bondong pulang gituu... Hehee...",4 bintang,3 tahun lalu,positive,pantai mudah jangkau emang sampah sampah hujan badai jogja berita mistisnyaa buang situ rada rada mistis mesti waspada pasang terdugaa waspada indah sunset jugaa magrib saran pulang gelap hewan berbondongbondong pulang gituu hehee
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Gunadi,View pantai bantul selatan keliatan semua dari sini... tapi tetep hati2 kalo pas naik tangganya... memang bikin ngos2an waktu pas naik tapi puas lah setelah sampai diatas... waktu itu masuknya bayar 5000/orang...,5 bintang,3 tahun lalu,positive,view pantai bantul selatan lihat tetep hati tangga bikin ngosan puas masuk bayar orang
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Igo 190,Satu-satunya mercusuar yang berada di bantul,5 bintang,3 tahun lalu,positive,satusatunya mercusuar bantul
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Regina Kroesdiyantika W.,"Baru kali ini ke mercusuar, nih! Hm, menurutku sih ngga ada yang terlalu menarik disini selain pemandangan dari atas. Sebuah pengalaman baru. Lahan parkir cukup aman dan weekday sangat sepi.",5 bintang,3 tahun lalu,positive,kali mercusuar tarik pandang buah alam lahan parkir aman weekday sepi
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,BludStory,"aku tidak tau kalo ternyata pengunjung umum boleh masuk ke bangunan ini karena saat aku datang tidak ada petugas sama sekali, tidak ada papan penunjuk dan semua gerbangnya tutup. aku memang datang di hari minggu, apakah libur atau memang tidak terbuka untuk umum yang masih perlu dipertanyakan.",2 bintang,3 tahun lalu,negative,nyata unjung masuk bangun tugas papan gerbang tutup minggu libur buka
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,FJW Drive,"Sejak setahun terakhir, menara suar tertutup untuk umum.",5 bintang,3 tahun lalu,positive,menara suar tutup
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Ulya Azimah,"Mercusuar ini milik angkatan darat, tujuannya untuk menjaga kapal2 bergerak ke daratan karena banyak karang2 dibawah laut yg akan membuat kapal rusak. Jd sinyal lampu dr mercusuar yg akan membantu kapal2 tersebut. Adanya mercusuar juga merupakan simbol kedaulatan sebuah negara. Koreksi jika ada info yang saya sampaikan salah. Hehe",5 bintang,3 tahun lalu,positive,mercusuar milik angkat darat tuju jaga kapal gerak darat karang laut kapal rusak sinyal lampu mercusuar bantu kapal mercusuar rupa simbol daulat buah negara koreksi informasi salah
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Aulia Isna Fadhilla,"ngos-ngos an juga sampe ke atas, tapi worth it! viewnya keren banget!",5 bintang,4 tahun lalu,positive,ngosngos worth viewnya keren banget
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Ih Santa,Lampu isyarat yang sangat penting untuk membantu Lalu lintas pelayaran samudra Indonesia,4 bintang,4 tahun lalu,positive,lampu isyarat bantu lintas layar samudra indonesia
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Krisna Mulawarman,"Menyusuri jalan lintas selatan sepanjang sekitar 5 km, banyak spot menarik di kiri kanan jalan.",4 bintang,4 tahun lalu,positive,susur jalan lintas selatan spot tarik kiri kanan jalan
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,AptSigit PrasetyoajiSFarm,"Dulu bisa naik sampai atas, tahun berapa ya? Kenangan yg lalu, ini sekarang",5 bintang,4 tahun lalu,positive,kenang
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Mahfud Roid Fatoni,"Tiket dan parkir murah, tapi kalau ramai siap gak dapat tempat lihat sunset",5 bintang,4 tahun lalu,positive,tiket parkir murah ramai lihat sunset
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Hasanuddin Alim,View laut selatan Bantul terlihat semua...,5 bintang,4 tahun lalu,positive,view laut selatan bantul lihat
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Suko Angkring,👍👍🏖️🏖️ …,5 bintang,4 tahun lalu,positive,
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Arif Nasiruddin,"Belum pernah naik ke puncaknya, tapi mercusuar ini sudah berdiri sejak lama.",4 bintang,4 tahun lalu,positive,puncak mercusuar
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Yusuf Ibrahim,"Penanda area pantai Pandansari. Menyaksikan pantai dari pucuk menara menjadi pengalaman yang mengasyikkan. Hanya saja, untuk naik, butuh tenaga ekstra.",4 bintang,4 tahun lalu,positive,tanda area pantai pandansari saksi pantai pucuk menara alam asyik butuh tenaga ekstra
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Nanang H,Tempat terbaik jika Anda bisa mencapai puncak,5 bintang,4 tahun lalu,positive,capai puncak
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Faishal Rahman Akbar,Merkusuar sepi pengunjung. Jadi bebas jika mau eksplor. Tidak ada tarif resmi untuk naik ke merkusuar. Biasanya ada warga yang membukakan kunci dan menarik tarif masuk sekitar 5000 per orang. Jarang ada fasilitas di sekitar merkusuar.,4 bintang,4 tahun lalu,positive,merkusuar sepi unjung bebas eksplor tarif resmi merkusuar warga buka kunci tarik tarif masuk orang jarang fasilitas merkusuar
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Adriyant Prasetyo,Cukup bayar 5 ribu (2017). Namun tidak setiap waktu bisa naik ke atas. Pemandangan dari atas sungguh mempesona dengan hamparan laut dan pohon cemara serta beberapa tambak warga sekitar. Untuk akses ke atas memang membutuhkan cukup waktu dan tenaga. Disarankan datang di hari kerja agar bisa leluasa menikmati keindahan karena tidak perlu bergantian dg pengunjung lain. Sayang di atas pagar tidak begitu kokoh dan tangga beberapa ada yang kurang memadai. Secara keseluruhan memuaskan kalau sudah sampai atas.,5 bintang,4 tahun lalu,positive,bayar ribu pandang sungguh pesona hampar laut pohon cemara tambak warga akses butuh tenaga saran kerja leluasa nikmat indah ganti unjung sayang pagar kokoh tangga muas
"https://www.google.com/maps/place/Mercusuar+Pantai+Pandansari/@-7.9984606,110.248598,16z/data=!4m6!3m5!1s0x2e7b019a25dffcb5:0x6647cf4f752674ca!8m2!3d-7.9996279!4d110.252968!16s%2Fg%2F11bwnd47_9?entry=ttu&g_ep=EgoyMDI1MDEyOC4wIKXMDSoASAFQAw%3D%3D",Mercusuar Pantai Pandansari,Aldi Muhamad Fitrah,enak,5 bintang,4 tahun lalu,positive,enak
