maps_link,place,username,comment,rating,datetime,sentiment,clean_comment
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Nurul Hikmawati,"Setren Opak merupakan wisata yang berada di sekitar rimbunnya pepohonan bambu. Keberadaan Sungai Opak semakin menambah lengkap pemandangan di sini. Berada di bantaran sungai, wisata yang masih terbilang baru ini juga menyuguhkan suasana asri dan bikin adem.

Soft opening-nya sudah dilaksanakan bertepatan Hari Sumpah Pemuda pada 28 Oktober 2018 silam. Sementara grand opening-nya digelar pada 16 Desember 2018 lalu.

Di tengah pandemi Covid-19 yang sedang melanda, Alfamart dan Alfamidi memberi keringanan kepada mitra UMKM atau tenant yang berjualan di depan gerainya berupa pembebasan biaya sewa, manajemen telah memutuskan pembebasan biaya sewa periode April s/d Mei 2020 Pembebasan biaya sewa selama dua bulan tersebut sebagai bentuk tanggung jawab sosial perusahaan atau CSR Alfa Group kepada mitra UMKM nya agar bisa bertahan dan meringankan beban usaha mereka. ""Kami sadar pandemi ini berdampak ke banyak aspek, terutama kepada UMKM yang mengalami tantangan semakin keras, untuk itu inisiatif kami adalah memberi pembebasan biaya sewa kepada tenant di depan gerai periode April kemarin hingga Mei,” jelas Solihin, Corporate Affairs Director PT Sumber Alfaria Trijaya Tbk Lebih lanjut ia menjelaskan total mitra UMKM Alfamart dan Alfamidi saat ini lebih dari 12.000 mitra. Selama dua bulan tersebut nilai sewa yang dibebaskan mencapai lebih dari 15 miliar rupiah. Jenis usaha mitra UMKM pun beragam seperti aneka gorengan, jus buah, minuman ringan, mainan anak dan sebagainya. Perusahaan juga menghimbau kepada mitra UMKM apabila menjalankan aktivitas usahanya agar tetap mengikuti anjuran pemerintah seperti selalu mengenakan masker, melayani pembelian hanya untuk bawa pulang dan menerapkan physical distancing. “Semoga dengan inisiatif ini setidaknya bisa meringankan beban mitra UMKM dan tetap bisa menjalankan usaha meski dalam kondisi yang serba sulit,” paparnya.",,4 tahun lalu di Google,negative,setren opak rupa wisata rimbun pohon bambu sungai opak lengkap pandang bantaran sungai wisata bilang suguh suasana asri bikin adem soft openingnya laksana sumpah pemuda oktober silam grand openingnya gelar desember pandemi covid landa alfamart alfamidi ringan mitra umkm tenant jual gerai bebas biaya sewa manajemen putus bebas biaya sewa periode april bebas biaya sewa bentuk tanggung sosial usaha alfa group mitra umkm tahan ringan beban usaha sadar pandemi dampak aspek utama umkm alami tantang keras inisiatif bebas biaya sewa tenant gerai periode april kemarin solihin corporate affairs director sumber alfaria trijaya total mitra umkm alfamart alfamidi mitra nilai sewa bebas capai miliar rupiah jenis usaha mitra umkm agam aneka goreng buah minum ringan main anak usaha menghimbau mitra umkm jalan aktivitas usaha anjur perintah kena masker layan beli bawa pulang terap physical distancing moga inisiatif ringan beban mitra umkm jalan usaha kondisi serba sulit papar
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Abi wahono,smg lekas dibuka lg,,4 tahun lalu di Google,negative,lekas buka
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Astri Astanasari,Tempat yg lumayan nyaman buat melepas penat...,,4 tahun lalu di Google,positive,lumayan nyaman lepas penat
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Haryadi NLN,"Potensi bagus,namun belum sepertinya belum ada perhatian sari PEMDA,kondisinya  kurang bersih",,4 tahun lalu di Google,positive,potensi bagusnamun perhati sari pemdakondisinya bersih
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Mbah KARNO,Joss,,4 tahun lalu di Google,neutral,joss
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,karwan property,recomended untuk liburan low budget,,4 tahun lalu di Google,positive,recomended libur budget
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Burhan Ahmad,"TempatnyA, nyaman,stand makanan dan hiburannya juga lengkap,terus maju SETREN OPAK",,4 tahun lalu di Google,neutral,nyamanstand makan hibur lengkapterus maju setren opak
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Zian Faradis,"Wisata konsep alam, tiket se ikhlasnya. Fasilitas lengkap jajanan, makanan, kamar mandi, mushalla, live musik.",,4 tahun lalu di Google,positive,wisata konsep alam tiket ikhlas fasilitas lengkap jajan makan kamar mandi mushalla live musik
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Arde MS,Disini pas tutup tp bisa foto2,,4 tahun lalu di Google,positive,tutup foto
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Agung Nugroho,"Berasa di pacitan, naik perahu cuma 10k. Tempatnya bersih",,4 tahun lalu di Google,negative,pacitan perahu bersih
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Syauqi Rozaq,Joss,,4 tahun lalu di Google,neutral,joss
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Jayeng Supriyadi,Tempat wisata yg lumayan asri,,4 tahun lalu di Google,neutral,wisata lumayan asri
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Jarot Widya rahmanuadi,Sejuk dan nyaman... Ramah ramah penjualnya dan pengelolanya,,4 tahun lalu di Google,positive,sejuk nyaman ramah ramah jual kelola
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Watie Ustedy Real,Sejuk tempatnya dan nyaman,,4 tahun lalu di Google,positive,sejuk nyaman
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Anwar Fata,"Tempat yg bagus. Cocok buat keluarga Krn ada wahana bermain anak2nya. Yg tua-muda boljug gabung di sini. Dan satu kata buat all kru Setren Opak, ""Kreatif"".",,4 tahun lalu di Google,negative,bagus cocok keluarga wahana main anak tuamuda gabung setren opak kreatif
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Kabamp Budiman,Lumayan bagus.....,,4 tahun lalu di Google,negative,lumayan bagus
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Eko Muhdianto,Sepi,,4 tahun lalu di Google,negative,sepi
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,ida rubaida,"Salah satu objek wisata yang menggarap lokasi pinggiran sungai. Suasana cukup asri, teduh dan nyaman untuk melepas penat. Tersedia berbagai jajanan tradisional serta makan utama. Harga makanan yang tersedia sangat terjanngkau. Tersedia pula berbagai permainan untuk anak anak. Yang paling menarik adalah disediakan sewa kapal untuk menyusuri sungai opak. Banyak gasebo disedikan bagi pengunjung yang hanya ingin menikmati suasana pinggiran sungai. Banyak spot foto yang cukup menarik.",,4 tahun lalu di Google,positive,salah objek wisata garap lokasi pinggir sungai suasana asri teduh nyaman lepas penat sedia jajan tradisional makan utama harga makan sedia terjanngkau sedia main anak anak tarik sedia sewa kapal susur sungai opak gasebo unjung nikmat suasana pinggir sungai spot foto tarik
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Kus Indarti,Aseek tempatnya banyak pilihan kuliner yg harganya terjangkau,,4 tahun lalu di Google,positive,asyik pilih kuliner harga jangkau
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,rasy _7,Sejuk dan mantap untuk berlibur,,4 tahun lalu di Google,positive,sejuk mantap libur
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,anton legowo,Wahana naek kapal menyusuri kali opak vs kali gawe.,,5 tahun lalu di Google,negative,wahana naek kapal susur kali opak kali kerja
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,hendra andriyanto,Perlu dikembangkan,,5 tahun lalu di Google,positive,kembang
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Frida Wati,"Alami, bersih dan seru bgt",,5 tahun lalu di Google,negative,alami bersih seru banget
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Supri Antoro,Suasana alami,,5 tahun lalu di Google,positive,suasana alami
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,sugy coeloen,"Tempat yang nyaman buat nyantai tempat sejuk dan bisa naik perahu untuk menyusuri sungai.
Dan banyak warung yang menjajakan aneka minuman dan cemilan.",,5 tahun lalu di Google,neutral,nyaman nyantai sejuk perahu susur sungai warung jaja aneka minum cemilan
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Luzia Kasyhgunrto80,"Tempat Wisata keluarga yg ramah,nyaman,sejuk...
Juga menyajikan kesenian budaya",,5 tahun lalu di Google,positive,wisata keluarga ramahnyamansejuk saji seni budaya
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Rini Ardiyanti,Tempat yang bagus untuk anak-anak saya dan dekat dari rumah saya,,5 tahun lalu di Google,positive,bagus anakanak rumah
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,satria pasir,"Tamasya lokal yang menyenangkan lainnya. Di pinggir sungai opak terdapat beberapa daya tarik seperti jajanan tradisional, dan beberapa aktivitas olah raga air.",,5 tahun lalu di Google,negative,tamasya lokal senang pinggir sungai opak daya tarik jajan tradisional aktivitas olah raga
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,DS. Cahya Wulandari,"Memanfaatkan SDA alam sungai itu keren, ada pusat hiburan dan kesenian rakyat, sayangnya bangku2 rotan yg sudah rusak dab tikar kotor  tdk disingkirkan.",,5 tahun lalu di Google,positive,manfaat alam sungai keren pusat hibur seni rakyat sayang bangku rotan rusak tikar kotor singkir
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Yondi Akhiruddin,tempatnya sejuk. cocok untuk refresh pikiran hati dari rutinitas kerja,,5 tahun lalu di Google,positive,sejuk cocok refresh pikir hati rutinitas kerja
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Fitria Ningsih,"Sering² lah diadain hiburan kayak gini, bisa menarik pengunjung juga..
Enak banget disana cuacanya adem, sejuk, enak buat momong juga..",,5 tahun lalu di Google,positive,diadain hibur kayak tarik unjung enak banget cuaca adem sejuk enak momong
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,tirto hartono,"Wisata keluarga yg nyaman, teduh aneka wahan cukup beraneka, kuliner nya dengan rasa pas, harga pedesaan, aneka minuman, safety pengunjung cukup baik. Rute ke lokasi cukup mudah,",,5 tahun lalu di Google,positive,wisata keluarga nyaman teduh aneka aneka kuliner harga desa aneka minum safety unjung rute lokasi mudah
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Lutfi Retno Wahyudyanti,Tempat nongkrong pinggir kali sambil makan pecel dan wader goreng. Bawa spray anti nyamuk buat yang sensitif dengan serangga,,5 tahun lalu di Google,negative,nongkrong pinggir kali makan pecel wader goreng bawa spray anti nyamuk sensitif serangga
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,episodetu7uh,"Tempat santai yang sangat santuy, bisa leyeh2 sambil mancing, naik perahu. Ada toilet, mushola, warung.",,5 tahun lalu di Google,neutral,santai santuy leyeh mancing perahu toilet mushola warung
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,INT Autocare,"Tempatnya asik, enak buat sante brg keliarga.👍 …",,5 tahun lalu di Google,positive,asik enak sante bareng keliarga
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Maryatun Prayitno,"Mengasyikan untuk dikunjungi, pengen kembali menikmati suasananya",,5 tahun lalu di Google,positive,asyik kunjung nikmat suasana
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,MOJIRO,"Sejuk nyaman bersih rapi, makanan lengkap dan murah",,5 tahun lalu di Google,positive,sejuk nyaman bersih rapi makan lengkap murah
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Mazz BrOo,"Sangat inspiratip buat yg lain,mantab",,5 tahun lalu di Google,neutral,inspiratip lainmantab
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Cerrya Selalu,"Hiburan masyarakat yang sangat ekonomis...
Lokasi di pinggir perkampungan cukup adem....
Patut di contoh untuk tiap daerah mengembangkan potensi wisata lokal...",,5 tahun lalu di Google,positive,hibur masyarakat ekonomis lokasi pinggir kampung adem patut contoh daerah kembang potensi wisata lokal
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,muhamat suropati,Wisata perahu,,5 tahun lalu di Google,negative,wisata perahu
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,R. R. Diny Novia Putri,"Tempatnya indah, asri, sejuk, cocok untuk refreshing keluarga. Makanan yang dijajakan bervariasi, dan lezat. Naik kapal menyusuri sungai sangat worth it.",,5 tahun lalu di Google,positive,indah asri sejuk cocok refreshing keluarga makan jaja variasi lezat kapal susur sungai worth
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Irfandy Lukman,Cuma kurang tempat neduh aja kalo hujan,,5 tahun lalu di Google,negative,neduh hujan
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Bagus Yatin mulyono,"Tempat nya lumayan bagus,jajanan komplit",,5 tahun lalu di Google,negative,lumayan bagusjajanan komplit
"https://www.google.com/maps/place/Setren+Opak/@-7.8411009,110.4468827,17z/data=!3m1!4b1!4m9!3m8!1s0x2e7a51332fe2e413:0x7d2027d044f90a46!5m2!4m1!1i2!8m2!3d-7.8411009!4d110.4468827!16s%2Fg%2F11gwh2c0gx?entry=ttu&g_ep=EgoyMDI1MDEyNi4wIKXMDSoASAFQAw==",Setren Opak,Bambang Edi Prasetyo,"Berwisata di tempat ini cocok dikunjungi bersama keluarga. Terdapat banyak tempat duduk baik berupa gazebo ataupun tempat duduk yang beratapkan pohon bambu yang rindang. Karena sebenarnya lokasi ini adalah kebun bambu yang terletak di tepi sungai opak.

Maka di sini kita bisa melihat Sungai Opak yang masih lebar dan merasakan angin bertiup semilir di sela-sela rumpun bambu.

Pengelola juga menyediakan wahana air berupa perahu mesin berkapasitas kira-kira 5 orang. Dengan perahu ini pengunjung dapat menyusuri sungai opak yang kanan kirinya masih hijau oleh pohon bambu.",,5 tahun lalu di Google,negative,wisata cocok kunjung keluarga duduk gazebo duduk ratap pohon bambu rindang lokasi kebun bambu letak tepi sungai opak lihat sungai opak lebar angin tiup milir selasela rumpun bambu kelola sedia wahana perahu mesin kapasitas kirakira orang perahu unjung susur sungai opak kanan kiri hijau pohon bambu
